127.0.0.1 - - [19/Nov/2019:08:27:58 +0800] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:15:39 +0800] "GET /irs/main/getUsersToday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:15:39 +0800] "GET /irs/main/getUsersYearWeek HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:15:39 +0800] "GET /irs/main/getUsersYestoday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:15:39 +0800] "GET /irs/main/getUsersMonth HTTP/1.1" 200 221
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:15:41 +0800] "GET /irs/sys/roleList HTTP/1.1" 200 1912
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:15:41 +0800] "GET /irs/sys/getRoleList?page=1&limit=10&timestamp=1574126141932 HTTP/1.1" 200 295
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:15:43 +0800] "GET /irs/sys/adminList HTTP/1.1" 200 2267
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:15:43 +0800] "GET /irs/sys/getAdminList?page=1&limit=10&timestamp=1574126143128 HTTP/1.1" 200 832
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:15:46 +0800] "GET /irs/sys/loginOut HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:15:46 +0800] "GET /irs/login.jsp HTTP/1.1" 200 1727
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:15:46 +0800] "GET /irs/sys/vcode HTTP/1.1" 200 2507
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:15:49 +0800] "POST /irs/sys/login HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:15:49 +0800] "GET /irs/sys/index HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:15:49 +0800] "GET /irs/index.jsp HTTP/1.1" 200 4308
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:15:49 +0800] "GET /irs/sys/main HTTP/1.1" 200 4230
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:15:50 +0800] "GET /irs/sys/getMenus HTTP/1.1" 200 1551
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:15:50 +0800] "GET /irs/main/dataAccessGender HTTP/1.1" 200 137
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:15:50 +0800] "GET /irs/main/getUserTotal HTTP/1.1" 200 1858
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:15:50 +0800] "GET /irs/main/getUsersToday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:15:50 +0800] "GET /irs/main/getUsersYearWeek HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:15:50 +0800] "GET /irs/main/getUsersYestoday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:15:50 +0800] "GET /irs/main/getUsersMonth HTTP/1.1" 200 221
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:15:52 +0800] "GET /irs/sys/roleList HTTP/1.1" 200 1912
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:15:52 +0800] "GET /irs/sys/getRoleList?page=1&limit=10&timestamp=1574126152831 HTTP/1.1" 200 295
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:15:53 +0800] "GET /irs/sys/editRole?roleId=63&roleName=%E5%B7%A5%E4%BD%9C%E7%AE%A1%E7%90%86%E5%91%98&roleRemark=12312312 HTTP/1.1" 200 2601
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:15:53 +0800] "GET /irs/sys/xtreedata?roleId=63&timestamp=1574126153952 HTTP/1.1" 200 3094
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:15:56 +0800] "GET /irs/sys/editRole?roleId=62&roleName=%E5%B0%8F%E4%BA%8C&roleRemark=123 HTTP/1.1" 200 2587
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:15:56 +0800] "GET /irs/sys/xtreedata?roleId=62&timestamp=1574126156194 HTTP/1.1" 200 3084
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:05 +0800] "GET /irs/index.jsp HTTP/1.1" 200 4308
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:05 +0800] "GET /irs/sys/main HTTP/1.1" 200 4230
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:05 +0800] "GET /irs/main/dataAccessGender HTTP/1.1" 200 137
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:05 +0800] "GET /irs/main/getUserTotal HTTP/1.1" 200 1858
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:05 +0800] "GET /irs/main/getUsersToday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:05 +0800] "GET /irs/main/getUsersYearWeek HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:05 +0800] "GET /irs/main/getUsersYestoday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:05 +0800] "GET /irs/main/getUsersMonth HTTP/1.1" 200 221
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:05 +0800] "GET /irs/sys/roleList HTTP/1.1" 200 1912
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:05 +0800] "GET /irs/sys/getMenus HTTP/1.1" 200 1551
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:05 +0800] "GET /irs/sys/getRoleList?page=1&limit=10&timestamp=1574126165344 HTTP/1.1" 200 295
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:05 +0800] "POST /irs/sys/updRole HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:07 +0800] "GET /irs/sys/editRole?roleId=62&roleName=%E5%B0%8F%E4%BA%8C&roleRemark=123 HTTP/1.1" 200 2587
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:07 +0800] "GET /irs/sys/xtreedata?roleId=62&timestamp=1574126167638 HTTP/1.1" 200 3116
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:12 +0800] "GET /irs/sys/loginOut HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:12 +0800] "GET /irs/login.jsp HTTP/1.1" 200 1727
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:12 +0800] "GET /irs/sys/vcode HTTP/1.1" 200 2494
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:22 +0800] "POST /irs/sys/login HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:22 +0800] "GET /irs/sys/index HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:22 +0800] "GET /irs/index.jsp HTTP/1.1" 200 4305
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:22 +0800] "GET /irs/sys/main HTTP/1.1" 200 4230
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:22 +0800] "GET /irs/sys/getMenus HTTP/1.1" 200 388
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:22 +0800] "GET /irs/main/dataAccessGender HTTP/1.1" 200 137
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:22 +0800] "GET /irs/main/getUserTotal HTTP/1.1" 200 1858
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:22 +0800] "GET /irs/main/getUsersToday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:22 +0800] "GET /irs/main/getUsersYearWeek HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:22 +0800] "GET /irs/main/getUsersYestoday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:22 +0800] "GET /irs/main/getUsersMonth HTTP/1.1" 200 221
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:24 +0800] "GET /irs/user/userList HTTP/1.1" 200 12235
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:24 +0800] "GET /irs/user/getUserList?page=1&limit=10&timestamp=1574126184709 HTTP/1.1" 200 1895
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:32 +0800] "GET /irs/user/getUserList?page=1&limit=10&timestamp=1574126184709&nickname=&sex=-1&status=0&createTimeStart=&createTimeEnd= HTTP/1.1" 200 50
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:34 +0800] "GET /irs/user/getUserList?page=1&limit=10&timestamp=1574126184709&nickname=&sex=-1&status=1&createTimeStart=&createTimeEnd= HTTP/1.1" 200 1895
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:41 +0800] "GET /irs/user/getUserList?page=1&limit=10&timestamp=1574126184709&nickname=&sex=1&status=-1&createTimeStart=&createTimeEnd= HTTP/1.1" 200 1351
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:49 +0800] "GET /irs/user/getUserList?page=1&limit=10&timestamp=1574126184709&nickname=123&sex=-1&status=-1&createTimeStart=&createTimeEnd= HTTP/1.1" 200 310
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:16:59 +0800] "GET /irs/user/getUserList?page=1&limit=10&timestamp=1574126184709&nickname=123&sex=-1&status=-1&createTimeStart=2019-11-19+00%3A00%3A00&createTimeEnd=2019-11-19+00%3A00%3A00 HTTP/1.1" 200 50
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:17:01 +0800] "GET /irs/user/getUserList?page=1&limit=10&timestamp=1574126184709&nickname=&sex=-1&status=-1&createTimeStart=2019-11-19+00%3A00%3A00&createTimeEnd=2019-11-19+00%3A00%3A00 HTTP/1.1" 200 50
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:17:02 +0800] "GET /irs/user/addUser HTTP/1.1" 200 3879
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:17:05 +0800] "POST /irs/user/checkUserByEmail?eMail= HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:17:05 +0800] "GET /irs/user/checkUserByNickname/ HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:17:30 +0800] "GET /irs/sys/loginOut HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:17:30 +0800] "GET /irs/login.jsp HTTP/1.1" 200 1727
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:17:30 +0800] "GET /irs/sys/vcode HTTP/1.1" 200 2501
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:17:33 +0800] "GET /irs/sys/vcode?t=1574126253263 HTTP/1.1" 200 2415
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:17:35 +0800] "GET /irs/sys/vcode?t=1574126255247 HTTP/1.1" 200 2401
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:17:37 +0800] "POST /irs/sys/login HTTP/1.1" 200 72
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:17:37 +0800] "GET /irs/sys/vcode?t=1574126257279 HTTP/1.1" 200 2364
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:17:43 +0800] "POST /irs/sys/login HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:17:43 +0800] "GET /irs/sys/index HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:17:43 +0800] "GET /irs/index.jsp HTTP/1.1" 200 4308
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:17:43 +0800] "GET /irs/sys/main HTTP/1.1" 200 4230
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:17:43 +0800] "GET /irs/sys/getMenus HTTP/1.1" 200 1551
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:17:43 +0800] "GET /irs/main/dataAccessGender HTTP/1.1" 200 137
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:17:43 +0800] "GET /irs/main/getUserTotal HTTP/1.1" 200 1858
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:17:43 +0800] "GET /irs/main/getUsersToday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:17:43 +0800] "GET /irs/main/getUsersYearWeek HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:17:43 +0800] "GET /irs/main/getUsersYestoday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:17:43 +0800] "GET /irs/main/getUsersMonth HTTP/1.1" 200 221
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:17:56 +0800] "GET /irs/log/logList HTTP/1.1" 200 5920
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:17:56 +0800] "GET /irs/log/getLogList?page=1&limit=10&timestamp=1574126276527 HTTP/1.1" 200 3775
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:18:21 +0800] "GET /irs/dynamic/page/1 HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:18:23 +0800] "GET /irs/swagger-ui.html HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:25:38 +0800] "GET /irs/sys/roleList HTTP/1.1" 200 1912
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:25:39 +0800] "GET /irs/sys/getRoleList?page=1&limit=10&timestamp=1574126739058 HTTP/1.1" 200 295
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:25:40 +0800] "GET /irs/sys/adminList HTTP/1.1" 200 2266
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:25:40 +0800] "GET /irs/sys/getAdminList?page=1&limit=10&timestamp=1574126740192 HTTP/1.1" 200 832
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:25:42 +0800] "GET /irs/sys/addRole HTTP/1.1" 200 2297
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:25:42 +0800] "GET /irs/sys/xtreedata?timestamp=1574126742559 HTTP/1.1" 200 3124
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:25:47 +0800] "GET /irs/sys/checkRoleName/ HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:25:47 +0800] "GET /irs/sys/menuList HTTP/1.1" 200 8016
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:25:47 +0800] "GET /irs/sys/menuData?page=1&limit=10 HTTP/1.1" 200 5854
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:25:48 +0800] "GET /irs/sys/addAdmin HTTP/1.1" 200 4509
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:32:46 +0800] "GET /imgs/eec8d6c0-93b2-4787-bc6c-3795174b3f61head.png HTTP/1.1" 200 53185
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:32:46 +0800] "GET /imgs/ce325cd1-fd8d-4f1e-9278-ab7ef88f0f535.png HTTP/1.1" 200 331102
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:32:46 +0800] "GET /imgs/55ec30b0-a02b-40eb-92f8-442ad229bfde6.png HTTP/1.1" 200 260580
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:32:46 +0800] "GET /imgs/9eba1f54-09aa-4cc5-a033-0c0e5f5567872.png HTTP/1.1" 200 321814
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:40:30 +0800] "GET /irs/index.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:40:30 +0800] "GET /irs/login.jsp;JSESSIONID=3f4aedb0-dd1a-42bb-9c6f-e4770b01ef09 HTTP/1.1" 200 1727
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:40:30 +0800] "GET /irs/sys/vcode HTTP/1.1" 200 2498
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:40:30 +0800] "GET /irs/css/login.css HTTP/1.1" 200 626
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:40:30 +0800] "GET /irs/layui/layui.js HTTP/1.1" 200 13767
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:40:30 +0800] "GET /irs/layui/css/layui.css HTTP/1.1" 200 60581
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:40:30 +0800] "GET /irs/js/login.js HTTP/1.1" 200 1028
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:40:30 +0800] "GET /irs/layui/lay/modules/form.js HTTP/1.1" 200 21175
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:40:30 +0800] "GET /irs/layui/lay/modules/layer.js HTTP/1.1" 200 39412
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:40:30 +0800] "GET /irs/layui/css/modules/layer/default/layer.css?v=3.1.1 HTTP/1.1" 200 15585
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:40:30 +0800] "GET /irs/layui/lay/modules/jquery.js HTTP/1.1" 200 293126
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:40:30 +0800] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:43:04 +0800] "GET /irs/login.jsp;JSESSIONID=3f4aedb0-dd1a-42bb-9c6f-e4770b01ef09 HTTP/1.1" 200 1727
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:43:04 +0800] "GET /irs/sys/vcode HTTP/1.1" 200 2296
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:43:09 +0800] "GET /irs/login.jsp;JSESSIONID=3f4aedb0-dd1a-42bb-9c6f-e4770b01ef09 HTTP/1.1" 200 1727
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:43:09 +0800] "GET /irs/css/login.css HTTP/1.1" 200 626
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:43:09 +0800] "GET /irs/layui/css/layui.css HTTP/1.1" 200 60581
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:43:09 +0800] "GET /irs/layui/layui.js HTTP/1.1" 200 13767
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:43:09 +0800] "GET /irs/sys/vcode HTTP/1.1" 200 2574
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:43:09 +0800] "GET /irs/js/login.js HTTP/1.1" 200 1028
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:43:09 +0800] "GET /irs/layui/lay/modules/form.js HTTP/1.1" 200 21175
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:43:09 +0800] "GET /irs/layui/lay/modules/layer.js HTTP/1.1" 200 39412
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:43:09 +0800] "GET /irs/layui/css/modules/layer/default/layer.css?v=3.1.1 HTTP/1.1" 200 15585
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:43:09 +0800] "GET /irs/layui/lay/modules/jquery.js HTTP/1.1" 200 293126
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:43:17 +0800] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:43:22 +0800] "GET /irs/index.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:43:22 +0800] "GET /irs/login.jsp;JSESSIONID=8ef6cc6e-e942-435e-9693-518734096189 HTTP/1.1" 200 1727
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:43:22 +0800] "GET /irs/css/login.css HTTP/1.1" 200 626
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:43:22 +0800] "GET /irs/layui/css/layui.css HTTP/1.1" 200 60581
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:43:22 +0800] "GET /irs/layui/layui.js HTTP/1.1" 200 13767
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:43:22 +0800] "GET /irs/sys/vcode HTTP/1.1" 200 2425
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:43:22 +0800] "GET /irs/js/login.js HTTP/1.1" 200 1028
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:43:22 +0800] "GET /irs/layui/lay/modules/form.js HTTP/1.1" 200 21175
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:43:22 +0800] "GET /irs/layui/lay/modules/layer.js HTTP/1.1" 200 39412
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:43:22 +0800] "GET /irs/layui/css/modules/layer/default/layer.css?v=3.1.1 HTTP/1.1" 200 15585
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:43:22 +0800] "GET /irs/layui/lay/modules/jquery.js HTTP/1.1" 200 293126
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:43:32 +0800] "GET /irs/login.jsp;JSESSIONID=8ef6cc6e-e942-435e-9693-518734096189 HTTP/1.1" 200 1727
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:43:32 +0800] "GET /irs/sys/vcode HTTP/1.1" 200 2617
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:43:55 +0800] "GET /irs/index.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:43:55 +0800] "GET /irs/login.jsp HTTP/1.1" 200 1727
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:43:55 +0800] "GET /irs/sys/vcode HTTP/1.1" 200 2397
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:45:11 +0800] "GET /imgs/eec8d6c0-93b2-4787-bc6c-3795174b3f61head.png HTTP/1.1" 200 53185
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:45:11 +0800] "GET /imgs/ce325cd1-fd8d-4f1e-9278-ab7ef88f0f535.png HTTP/1.1" 200 331102
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:45:11 +0800] "GET /imgs/9eba1f54-09aa-4cc5-a033-0c0e5f5567872.png HTTP/1.1" 200 321814
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:45:11 +0800] "GET /imgs/55ec30b0-a02b-40eb-92f8-442ad229bfde6.png HTTP/1.1" 200 260580
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:02 +0800] "POST /irs/sys/login HTTP/1.1" 200 72
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:02 +0800] "GET /irs/sys/vcode?t=1574128262756 HTTP/1.1" 200 2567
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:02 +0800] "GET /irs/layui/css/modules/layer/default/icon.png HTTP/1.1" 200 11493
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:06 +0800] "POST /irs/sys/login HTTP/1.1" 200 72
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:06 +0800] "GET /irs/sys/vcode?t=1574128266111 HTTP/1.1" 200 2224
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:07 +0800] "GET /irs/sys/vcode?t=1574128267237 HTTP/1.1" 200 2403
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:09 +0800] "POST /irs/sys/login HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:09 +0800] "GET /irs/sys/index HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:09 +0800] "GET /irs/index.jsp HTTP/1.1" 200 4308
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:09 +0800] "GET /irs/css/main.css HTTP/1.1" 200 10704
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:09 +0800] "GET /irs/js/index.js HTTP/1.1" 200 6420
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:09 +0800] "GET /irs/js/leftNav.js HTTP/1.1" 200 2453
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:10 +0800] "GET /irs/sys/main HTTP/1.1" 200 4230
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:10 +0800] "GET /irs/layui/font/iconfont.woff?v=220 HTTP/1.1" 200 24684
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:10 +0800] "GET /irs/js/bodyTab.js HTTP/1.1" 200 9011
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:10 +0800] "GET /irs/js/main.js HTTP/1.1" 200 3295
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:10 +0800] "GET /irs/layui/lay/modules/element.js HTTP/1.1" 200 14719
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:10 +0800] "GET /irs/css/font_eolqem241z66flxr.css HTTP/1.1" 200 1912
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:10 +0800] "GET /irs/sys/getMenus HTTP/1.1" 200 1551
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:10 +0800] "GET /irs/js/echarts.js HTTP/1.1" 200 2407380
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:10 +0800] "GET /irs/main/dataAccessGender HTTP/1.1" 200 137
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:10 +0800] "GET /irs/main/getUserTotal HTTP/1.1" 200 1858
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:10 +0800] "GET /irs/main/getUsersToday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:10 +0800] "GET /irs/main/getUsersYearWeek HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:10 +0800] "GET /irs/main/getUsersYestoday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:10 +0800] "GET /irs/main/getUsersMonth HTTP/1.1" 200 221
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:10 +0800] "GET /irs/json/systemParameter.json HTTP/1.1" 200 160
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:11 +0800] "GET /irs/favicon.ico HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:36 +0800] "GET /irs/index.jsp HTTP/1.1" 200 4308
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:36 +0800] "GET /irs/sys/main HTTP/1.1" 200 4230
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:36 +0800] "GET /irs/main/dataAccessGender HTTP/1.1" 200 137
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:36 +0800] "GET /irs/main/getUserTotal HTTP/1.1" 200 1858
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:36 +0800] "GET /irs/main/getUsersToday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:36 +0800] "GET /irs/main/getUsersYearWeek HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:36 +0800] "GET /irs/main/getUsersYestoday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:36 +0800] "GET /irs/main/getUsersMonth HTTP/1.1" 200 221
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:51:36 +0800] "GET /irs/sys/getMenus HTTP/1.1" 200 1551
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:07 +0800] "GET /irs/index.jsp HTTP/1.1" 200 4308
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:07 +0800] "GET /irs/sys/main HTTP/1.1" 200 4230
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:07 +0800] "GET /irs/sys/getMenus HTTP/1.1" 200 1551
0:0:0:0:0:0:0:1 - - [19/Nov/2019:09:53:07 +0800] "GET /irs/main/dataAccessGender HTTP/1.1" 200 137
